Position	Coverage
6772	832116
6773	822189
6774	835832
6775	855188
6776	866579
6777	884553
6778	883408
6779	885891
6780	886431
6781	903784
6782	900502
6783	887014
6784	881258
6785	872607
6786	884536
6787	885152
6788	887051
6789	860230
6790	849778
6791	849980
6792	871947
6793	888223
6794	877957
6795	860480
6796	835833
6797	857606
6798	870858
6799	896055
6800	895268
6801	884312
6802	869757
6803	867799
6804	887675
6805	878572
6806	874176
6807	853649
6808	848351
6809	837135
6810	840209
6811	848115
6812	878745
6813	880772
6814	873747
6815	873455
6816	877219
6817	878069
6818	833319
6819	823252
6820	802792
6821	797423
6822	798540
6823	810261
6824	771097
6825	765864
6826	748451
6827	813418
6828	806614
6829	805656
6830	823074
6831	857996
6832	869890
6833	864186
6834	862951
6835	850170
6836	866255
6837	863833
6838	864684
6839	835514
6840	816545
6841	819159
6842	833606
6843	833102
6844	800276
6845	782636
6846	781263
6847	788889
6848	775875
6849	773125
6850	747033
6851	746232
6852	731138
6853	732633
6854	726711
6855	710088
6856	606309
6857	626288
6858	673853
6859	805149
6860	778831
6861	792783
6862	787299
6863	817751
6864	831886
6865	844865
6866	851230
6867	757761
6868	737284
6869	742703
6870	818170
6871	784049
6872	770958
6873	763082
6874	810501
6875	802508
6876	796392
6877	809676
6878	785239
6879	811387
6880	787650
6881	818473
6882	822446
6883	802825
6884	808595
6885	799526
6886	825550
6887	802865
6888	799742
6889	796734
6890	811136
6891	797955
6892	788332
6893	791199
6894	809880
6895	826555
6896	834500
6897	857431
6898	855708
6899	868399
6900	882336
6901	877641
6902	875609
6903	864977
6904	857328
6905	852426
6906	842523
6907	870527
6908	870562
6909	865367
6910	857962
6911	853525
6912	864299
6913	855642
6914	861404
6915	859169
6916	848346
6917	828322
6918	834638
6919	823990
6920	861623
6921	866021
6922	840021
6923	805114
6924	760253
6925	749584
6926	750114
6927	788434
6928	821722
6929	826056
6930	789318
6931	758881
6932	764554
6933	786981
6934	801885
6935	813116
6936	820132
6937	802865
6938	826577
6939	848727
6940	891129
6941	864165
6942	859665
6943	858461
6944	885904
6945	884706
6946	863134
6947	836310
6948	809648
6949	795215
6950	799759
6951	820662
6952	842087
6953	841256
6954	834255
6955	796005
6956	803365
6957	794397
6958	790845
6959	778744
6960	804417
6961	853463
6962	828312
6963	798800
6964	812657
6965	843443
6966	825819
6967	809992
6968	771641
6969	802135
6970	824719
6971	861048
6972	875915
6973	865617
6974	868898
6975	876802
6976	897017
6977	889507
6978	874618
6979	874756
6980	882336
6981	867056
6982	849024
6983	857865
6984	892234
6985	899426
6986	895627
6987	888716
6988	883839
6989	874773
6990	889787
6991	915640
6992	915971
6993	869341
6994	855074
6995	868484
6996	887888
6997	887747
6998	878219
6999	884747
7000	886033
7001	893909
7002	902562
7003	903055
7004	915082
7005	888110
7006	888941
7007	858880
7008	839577
7009	840681
7010	818828
7011	849287
7012	832659
7013	852625
7014	852550
7015	859404
7016	878299
7017	873254
7018	874104
7019	849108
7020	857359
7021	875121
7022	886989
7023	886573
7024	874137
7025	850021
7026	822976
7027	805290
7028	811459
7029	831592
7030	826789
7031	823691
7032	841365
7033	832161
7034	829975
7035	826109
7036	846798
7037	834294
7038	838679
7039	863116
7040	835284
7041	833074
7042	802752
7043	804608
7044	814384
7045	835201
7046	847887
7047	832525
7048	839693
7049	833989
7050	850942
7051	854498
7052	851859
7053	820573
7054	805737
7055	796589
7056	799446
7057	809346
7058	830015
7059	856806
7060	846363
7061	846328
7062	839961
7063	858202
7064	851743
7065	810357
7066	804676
7067	796341
7068	845324
7069	851306
7070	867142
7071	878900
7072	894563
7073	881920
7074	855667
7075	836988
7076	830403
7077	798940
7078	751032
7079	747276
7080	766863
7081	825033
7082	824281
7083	838288
7084	852388
7085	858993
7086	857784
7087	838057
7088	845721
7089	839670
7090	831684
7091	799930
7092	797249
7093	813228
7094	799949
7095	784978
7096	767413
7097	776623
7098	811471
7099	847166
7100	875122
7101	863721
7102	851593
7103	847862
7104	849959
7105	875450
7106	859012
7107	817148
7108	794078
7109	805542
7110	807442
7111	830166
7112	813442
7113	811001
7114	795008
7115	820453
7116	845851
7117	870460
7118	850176
7119	808205
7120	788739
7121	800912
7122	841394
7123	853635
7124	805954
7125	778778
7126	760457
7127	810818
7128	825607
7129	837236
7130	771548
7131	726279
7132	726783
7133	751285
7134	804026
7135	802768
7136	779636
7137	783791
7138	744878
7139	763694
7140	764466
7141	812227
7142	838061
7143	850058
7144	850630
7145	843362
7146	818265
7147	833338
7148	830376
7149	865035
7150	843459
7151	850765
7152	855610
7153	863428
7154	858466
7155	849073
7156	843985
7157	836701
7158	827239
7159	818492
7160	790513
7161	744117
7162	725474
7163	739334
7164	767823
7165	802776
7166	822659
7167	807296
7168	807118
7169	781640
7170	819077
7171	827156
7172	837811
7173	794093
7174	797428
7175	820744
7176	857260
7177	833563
7178	833022
7179	832799
7180	810083
7181	756070
7182	752370
7183	770165
7184	817414
7185	803112
7186	798598
7187	797572
7188	792996
7189	795029
7190	816288
7191	825246
7192	854802
7193	838145
7194	842608
7195	824643
7196	818033
7197	767677
7198	748481
7199	745411
7200	785027
7201	811284
7202	832174
7203	787946
7204	811673
7205	801022
7206	819705
7207	821673
7208	808390
7209	826141
7210	817033
7211	807779
7212	789039
7213	795755
7214	806811
7215	798717
7216	782181
7217	790968
7218	802959
7219	845924
7220	855121
7221	862169
7222	860494
7223	858218
7224	856417
7225	856584
7226	826674
7227	799815
7228	798605
7229	824928
7230	846276
7231	841047
7232	815564
7233	790701
7234	798119
7235	795207
7236	806563
7237	821981
7238	823201
7239	849424
7240	852942
7241	872093
7242	877325
7243	870105
7244	867061
7245	850715
7246	838808
7247	825994
7248	847535
7249	856548
7250	864001
7251	857877
7252	855716
7253	840713
7254	832620
7255	834054
7256	842714
7257	861465
7258	831783
7259	817193
7260	816648
7261	851963
7262	876671
7263	850429
7264	842677
7265	841288
7266	819802
7267	835336
7268	824956
7269	846372
7270	830510
7271	805621
7272	757576
7273	737823
7274	736973
7275	771637
7276	789558
7277	803766
7278	819817
7279	828747
7280	839540
7281	827132
7282	838086
7283	845114
7284	824349
7285	823760
7286	796323
7287	815407
7288	794951
7289	799459
7290	772961
7291	760113
7292	719836
7293	703691
7294	695300
7295	704041
7296	710797
7297	709380
7298	725077
7299	725927
7300	726759
7301	731488
7302	737955
7303	744323
7304	742167
7305	743146
7306	744026
7307	745929
7308	736794
7309	732505
7310	743933
7311	752188
7312	733454
7313	731389
7314	735613
7315	731681
7316	721659
7317	714814
7318	722481
7319	736544
7320	733954
7321	718776
7322	683345
7323	670262
7324	664448
7325	660970
7326	639745
7327	632352
7328	645363
7329	671714
7330	691368
7331	670233
7332	659947
7333	655189
7334	656333
7335	669314
7336	665500
7337	669302
7338	664867
7339	641440
7340	629659
7341	623335
7342	636288
7343	658829
7344	658122
7345	649442
7346	636897
7347	628554
7348	617559
7349	621118
7350	636030
7351	667284
7352	686883
7353	676317
7354	697588
7355	698411
7356	721255
7357	734639
7358	737169
7359	758934
7360	756107
7361	718885
7362	696517
7363	659755
7364	657936
7365	617064
7366	610002
7367	612263
7368	611082
7369	627321
7370	640580
7371	705065
7372	714894
7373	707817
7374	660894
7375	620722
7376	592370
7377	621152
7378	649370
7379	680532
7380	677385
7381	678093
7382	694008
7383	685857
7384	682977
7385	664362
7386	676783
7387	684627
7388	708900
7389	695907
7390	704988
7391	690494
7392	667529
7393	653934
7394	653910
7395	648961
7396	631818
7397	601777
7398	597662
7399	586347
7400	569135
7401	583525
7402	584462
7403	600898
7404	563203
7405	554861
7406	574200
7407	594276
7408	595219
7409	580072
7410	574147
7411	603736
7412	596400
7413	608025
7414	602403
7415	607505
7416	605106
7417	585704
7418	577350
7419	585991
7420	614177
7421	601149
7422	579974
7423	540893
7424	530618
7425	475334
7426	465162
7427	461868
7428	496066
7429	507715
7430	524150
7431	513176
7432	511540
7433	508343
7434	517239
7435	525864
7436	527375
7437	519623
7438	503250
7439	497396
7440	468494
7441	481841
7442	489671
7443	499479
7444	476463
7445	458882
7446	477751
7447	485291
7448	489806
7449	484020
7450	481834
7451	484986
7452	476521
7453	466626
7454	462244
7455	469134
7456	466487
7457	450344
7458	445839
7459	440617
7460	356617
7461	348571
7462	351263
7463	438502
7464	425293
7465	415601
7466	377453
7467	374164
7468	356550
7469	344098
7470	351046
7471	368837
7472	419634
7473	425550
7474	405024
7475	382351
7476	381868
7477	388963
7478	397571
7479	387725
7480	384231
7481	369292
7482	371155
7483	378597
7484	410508
7485	397111
7486	362330
7487	359886
7488	362859
7489	365115
7490	351186
7491	321017
7492	312528
7493	313945
7494	323901
7495	359048
7496	342300
7497	298287
7498	270613
7499	257300
7500	240103
7501	226966
7502	214538
7503	184218
7504	174643
7505	122373
7506	82332
7507	73478
7508	18329
7509	18794
7510	18878
7511	19092
7512	18927
7513	18656
7514	18342
7515	17778
7516	17898
7517	17587
7518	17466
7519	16425
7520	15623
7521	15393
7522	15859
7523	16174
7524	16564
7525	16745
7526	16681
7527	17050
7528	17039
7529	17489
7530	17264
7531	16712
7532	15834
7533	16134
7534	16387
7535	17085
7536	17500
7537	17757
7538	17901
7539	17924
7540	18120
7541	18276
7542	17834
7543	17199
7544	17508
7545	17887
7546	18743
7547	18551
7548	18239
7549	17843
7550	18307
7551	19054
7552	19447
7553	18647
7554	18691
7555	18856
7556	19768
7557	20148
7558	19949
7559	19722
7560	20067
7561	20265
7562	20354
7563	20198
7564	19263
7565	17593
7566	17178
7567	17622
7568	18713
7569	19620
7570	19265
7571	19043
7572	18044
7573	17863
7574	18071
7575	19263
7576	20244
7577	19992
7578	20154
7579	20047
7580	20176
7581	19638
7582	19822
7583	19894
7584	20486
7585	19945
7586	19641
7587	19222
7588	18752
7589	18543
7590	18358
7591	19365
7592	19241
7593	19692
7594	21244
7595	21702
7596	21927
7597	23796
7598	29946
7599	32520
7600	33867
7601	38928
7602	44951
7603	52510
7604	54042
7605	59586
7606	60485
7607	65944
7608	71696
7609	72883
7610	87173
7611	90293
7612	95417
7613	104633
7614	105445
7615	105456
7616	104536
7617	106118
7618	111253
7619	117355
7620	119682
7621	122390
7622	124522
7623	126842
7624	126923
7625	127538
7626	128650
7627	128445
7628	129760
7629	132522
7630	135223
7631	136924
7632	135074
7633	137928
7634	139076
7635	142797
7636	142534
7637	143019
7638	143078
7639	142876
7640	139565
7641	139150
7642	140242
7643	151078
7644	155841
7645	161995
7646	162284
7647	160824
7648	161884
7649	159879
7650	160713
7651	164676
7652	169740
7653	172886
7654	171709
7655	171153
7656	170455
7657	171360
7658	165674
7659	165327
7660	165931
7661	173499
7662	173107
7663	173745
7664	170406
7665	169247
7666	174328
7667	182507
7668	185899
7669	187490
7670	186826
7671	191333
7672	192334
7673	193028
7674	191535
7675	196039
7676	201980
7677	205635
7678	207680
7679	209706
7680	207819
7681	205939
7682	206981
7683	210669
7684	212698
7685	211236
7686	208840
7687	211518
7688	209692
7689	208861
7690	209690
7691	212504
7692	215527
7693	215049
7694	216119
7695	218524
7696	214916
7697	216620
7698	214844
7699	222319
7700	225761
7701	229742
7702	230225
7703	228592
7704	230880
7705	233388
7706	228946
7707	229772
7708	237339
7709	254408
7710	262313
7711	266018
7712	266644
7713	262859
7714	263235
7715	267133
7716	269341
7717	266888
7718	263294
7719	264678
7720	268412
7721	279484
7722	286544
7723	291819
7724	290434
7725	289133
7726	296993
7727	300761
7728	308920
7729	308817
7730	310953
7731	310909
7732	312262
7733	325599
7734	328815
7735	334870
7736	331926
7737	339423
7738	342946
7739	346025
7740	345010
7741	346664
7742	347156
7743	361637
7744	362890
7745	366159
7746	361602
7747	358793
7748	361128
7749	362255
7750	366568
7751	365557
7752	365150
7753	351724
7754	333030
7755	332837
7756	334962
7757	346420
7758	347281
7759	351660
7760	361741
7761	357773
7762	349138
7763	351193
7764	357445
7765	366726
7766	369419
7767	375660
7768	374624
7769	375803
7770	370568
7771	362968
7772	361062
7773	361325
7774	369283
7775	377395
7776	373988
7777	386070
7778	391882
7779	396562
7780	392540
7781	392060
7782	409753
7783	412979
7784	414440
7785	404924
7786	403806
7787	411734
7788	411141
7789	399947
7790	390326
7791	394889
7792	392650
7793	393508
7794	396083
7795	404442
7796	414006
7797	414888
7798	423693
7799	427421
7800	425613
7801	428923
7802	437910
7803	445464
7804	436057
7805	427609
7806	419637
7807	429576
7808	435533
7809	442240
7810	444055
7811	444280
7812	444122
7813	430266
7814	421495
7815	416235
7816	429151
7817	439179
7818	441433
7819	438052
7820	440390
7821	439221
7822	446472
7823	436794
7824	435104
7825	435114
7826	443437
7827	448373
7828	451778
7829	431332
7830	437220
7831	435358
7832	450560
7833	439713
7834	446620
7835	455786
7836	475319
7837	488336
7838	487782
7839	488154
7840	483100
7841	485712
7842	493535
7843	487184
7844	482680
7845	486956
7846	477643
7847	477019
7848	471922
7849	479590
7850	487754
7851	485684
7852	483172
7853	483846
7854	488869
7855	501785
7856	506187
7857	509062
7858	504819
7859	503374
7860	497592
7861	495887
7862	506855
7863	510336
7864	516131
7865	515755
7866	513021
7867	513351
7868	522536
7869	533490
7870	531228
7871	514148
7872	504501
7873	510567
7874	522243
7875	521331
7876	525877
7877	520675
7878	536373
7879	526126
7880	527658
7881	545377
7882	545831
7883	551723
7884	550934
7885	550277
7886	516546
7887	493981
7888	491411
7889	501230
7890	511314
7891	513207
7892	523474
7893	532032
7894	536877
7895	536550
7896	530319
7897	531217
7898	532345
7899	546421
7900	551803
7901	551674
7902	542768
7903	517853
7904	507761
7905	516304
7906	537701
7907	546574
7908	557358
7909	545900
7910	549375
7911	550116
7912	550919
7913	549525
7914	557005
7915	537943
7916	532253
7917	536452
7918	555388
7919	545318
7920	542984
7921	553342
7922	565797
7923	569846
7924	557898
7925	542002
7926	541129
7927	539633
7928	540767
7929	523795
7930	522216
